uid,name,address,postcode,state
0eb4793192914a8febde609fb7546fbd,The Milton Arms,"The Milton Arms, 205 Milton Road, Cambridge, Cambridgeshire",CB4 1XG,Cambridge
ca03ddd806ca5a2ffbb8f40d69b5345d,The Mitre Public House,"The Mitre, 17-18 Bridge Street, Cambridge, Cambridgeshire",CB2 1UF,Cambridge
34955aa3e7692231dadc5c6204cab789,The Pickerel Inn,"30 Magdalene Street, Cambridge, Cambridgeshire",CB3 0AF,Cambridge
629474f08dbab09b73792c5d934b499b,The Portland Arms,"129 Chesterton Road, Cambridge, Cambridgeshire",CB4 3BA,Cambridge
4381becc988cca74c6d8de64454c672f,The Punter,"The Punter, 3 Pound Hill, Cambridge, Cambridgeshire",CB3 0AE,Cambridge
9c805897e12853ad7e15cff1783ca42d,The Rathmore Club,"The Rathmore Club, 70 Cherry Hinton Road, Cambridge, Cambridgeshire",CB1 7AA,Cambridge
26c0ed25660a42bf26813c9a760755d3,The Regal,"The Regal, 38-39 St Andrews Street, Cambridge, Cambridgeshire",CB2 3AR,Cambridge
fd4174aebe7327a7413d71a2a9bf7ff1,The Rock,"200 Cherry Hinton Road, Cambridge, Cambridgeshire",CB1 7AW,Cambridge
57a3498e2dba523459d2adbf86e86d47,The Royal Standard,"The Royal Standard, 292 Mill Road, Cambridge, Cambridgeshire",CB1 3NL,Cambridge
21160a9ce16ab99448ff873efaa9cf26,The Ship,"Northfield Avenue, Cambridge, Cambridgeshire",CB4 2LG,Cambridge
4fbd4636ca2d36a1c9d69197c360013a,The Snug,"170 East Road, Cambridge, Cambridgeshire",CB1 1DB,Cambridge
5b124ee6fb232f53ab0ef0b942accc16,The Snug,"The Snug, 67 Lensfield Road, Cambridge, Cambridgeshire",CB2 1EN,Cambridge
8c24ccc4c83e6b2dd6d269c67a9013e0,The Tram Depot,"The Tram Depot, 2-5 Dover Street, Cambridge, Cambridgeshire",CB1 1DY,Cambridge
1d88af1324a569c49ba90b4ae2493f94,The Waterman,"32 Chesterton Road, Cambridge, Cambridgeshire",CB4 3AX,Cambridge
6c60a1b457502d9dd0ab6b84052fc44e,The White Swan,"The White Swan, 109 Mill Road, Cambridge, Cambridgeshire",CB1 2AZ,Cambridge
0626449effadcf375e3a70db2a1e75bd,The Wrestlers,"The Wrestlers, 337 Newmarket Road, Cambridge, Cambridgeshire",CB5 8JE,Cambridge
53b862147babc5bcf6b68a4bcc8ffe61,Traveller Rest,"Travellers Rest, Huntingdon Road, Cambridge, Cambridgeshire",CB3 0DL,Cambridge
7f4338534e67c703e0459d32c2955dca,University Pitt Club,"7A Jesus Lane, Cambridge, Cambridgeshire",CB5 8BA,Cambridge
27fb9447f95a8bd8ba7176d781971869,Admiral Jellicoe,"283 High Street, Canvey Island, Essex",SS8 7RS,Castle Point
949fa036f33aaedbba9cb958150ffb99,Alfies,"35 - 37 Eastern Esplanade, Canvey Island, Essex",SS8 7DN,Castle Point
124015d4451bfa546c1ba79e407db3ae,Anchor Inn,"1 Essex Way, South Benfleet, Benfleet, Essex",SS7 1LS,Castle Point
68c5567cd10d3d898536adba02875a0e,Bar One,"362 Long Road, Canvey Island, Essex",SS8 0JQ,Castle Point
e73782f5e04fc3ae2d138f89a9c908b0,Benfleet Conservative Club,"69 High Street, Benfleet, Essex",SS7 1NA,Castle Point
50752cbed2fdf3a9c95090797521d993,Benfleet Tavern,"Richmond Avenue, South Benfleet, Benfleet, Essex",SS7 5HW,Castle Point
b6cde3daa36032c3a01b5ec715bfa032,Benfleet Yacht Club,"Canvey Road, Canvey Island, Essex",SS8 0QT,Castle Point
fc2f57fbe1b66a0dd1df7621a9a34652,Boyce Hill Golf & Country Club,"Boyce Hill Golf Club, Vicarage Hill, South Benfleet, Benfleet",SS7 1PD,Castle Point
7304a928d530a9dbfc59c66e5e0edaa4,Bread And Cheese,"520 London Road, South Benfleet, Benfleet, Essex",SS7 1AA,Castle Point
da9a2f4a531b3a92c24d4cbbf18d808b,Canvey Club,"162 High Street, Canvey Island, Essex",SS8 7SS,Castle Point
5959b396c72dece85d32685fdcf5917a,Canvey Cricket Club,"Smallgains Hall, Smallgains Creek, Canvey Island, Essex",SS8 8NB,Castle Point
c1b96c1c4b31dff081180efa02d27d5f,Canvey Island Conservative Club,"59 Long Road, Canvey Island, Essex",SS8 0JA,Castle Point
de2c3d8e0350daa0aa637ea5a98273e7,Canvey Island Football Club,"Park Lane, Canvey Island, Essex",SS8 7PX,Castle Point
b518fc0e926c618e8aef72d4cf5f1d63,Canvey Island Rugby Union FC,"Canvey Island Rugby Club, Dovervelt Road, Canvey Island, Essex",SS8 8DY,Castle Point
0187ffce9a6bad241b03259a229bea8c,Canvey Island Social Club,"Labour Hall, Lionel Road, Canvey Island, Essex",SS8 9DE,Castle Point
98768c8d26b533660f54771e21c76781,Castle Hotel Public House,"Castle Hotel, High Street, Hadleigh, Benfleet",SS7 2PB,Castle Point
8a64a8f82785ff53861038329196865d,Castle Point Golf Club,"Castle Point Golf Course, Somnes Avenue, Canvey Island, Essex",SS8 9QB,Castle Point
a6181b1b22e37af97438dd65cd2e7968,Chapman Sands Sailing Club,"Eastern Esplanade, Canvey Island, Essex",SS8 7PQ,Castle Point
832f29ade6f695568426264dc067f7ce,Fatty's Bar,"20 High Street, Hadleigh, Benfleet, Essex",SS7 2PB,Castle Point
d5a1d314c30add414517160cd94fc134,Hadleigh & Thundersley Cricket Club,"John Burrows Recreation Ground, Rectory Road, Hadleigh, Benfleet",SS7 2NA,Castle Point
2699f94cf5de1095e8d814307457861e,Hadleigh Conservative Club,"22-24 High Street, Hadleigh, Benfleet, Essex",SS7 2PB,Castle Point
ccfc135f239d5dd46c2770dc688af7a7,Half Crown Public House,"27 High Street, Benfleet, Essex",SS7 1NA,Castle Point
4de6e046a343629387519dcf2f721f71,Haystack,"The Haystack Public House, Furtherwick Road, Canvey Island, Essex",SS8 7AJ,Castle Point
0e34ee080c9ecaa0a03d1717cfe263aa,Hoy And Helmet,"Hoy And Helmet Public House, High Street, Benfleet, Essex",SS7 1NA,Castle Point
c2b5b8fae0a493905b27493e1546558a,Island Yacht Club,"Point Road, Canvey Island, Essex",SS8 7TX,Castle Point
00b19f664f4de4ff19217cfe21a7b76b,Lobster Smack,"Haven Road, Canvey Island, Essex",SS8 0NR,Castle Point
90b8386e2cedf53f7ea4ce0d7151760e,Oyster Bay Sports & Wine Bar,"Unit 4, Casino Parade, Eastern Esplanade, Canvey Island",SS8 7FJ,Castle Point
7873187a7e3a1eec2a63807a8a049094,Rileys Sports Bar,"669-673 High Road, South Benfleet, Benfleet, Essex",SS7 5SF,Castle Point
43542c355ab576565c3b61e644a3e000,Rio Bingo Club,"124 Furtherwick Road, Canvey Island, Essex",SS8 7AL,Castle Point
333b4ff5c48f27043c1647b8facba05f,Royal British Legion,"British Legion Hall, Denham Road, Canvey Island, Essex",SS8 9HB,Castle Point
7a81a5b94552509be46c67c8be8b7bb2,Saks Cafe Bar,"111 Furtherwick Road, Canvey Island, Essex",SS8 7AT,Castle Point
c092f30cdb74b7666763b32aa61f416d,South Benfleet & Canvey Bowling Club,"South Benfleet Bowling Club, Brook Road, South Benfleet, Benfleet",SS7 5JF,Castle Point
282716d0f50ae690a1893e5f86237cc5,South Benfleet Social Club,"8 Vicarage Hill, South Benfleet, Benfleet, Essex",SS7 1PA,Castle Point
87138578526c178d2568ae052d42d0cf,The Monico,"Monico Public House, 1-3 Eastern Esplanade, Canvey Island, Essex",SS8 7DN,Castle Point
98d92b1bc2bfaee40ba460634d981df1,Thorney Bay Bar & Restaurant,"Thorney Bay Caravan Park, Thorney Bay Road, Canvey Island, Essex",SS8 0DB,Castle Point
87e2e849f47b4926817f89e73939398f,Western Dance Centre,"38 High Street, Hadleigh, Benfleet, Essex",SS7 2PB,Castle Point
53d7be78e7c93acd4479a636c4eb26c6,White Hart Public House,"White Hart, Hart Road, Thundersley, Benfleet",SS7 3PF,Castle Point
7dc4c5e0e49cb3b53ebbe1cd72e31384,Windjammer's Upper Deck,"The Windjammer, Eastern Esplanade, Canvey Island, Essex",SS8 7HG,Castle Point
afa69cedad0e0c03d380cd0fc29bb8fe,Zach Wilsher,"170-180 Church Road, Hadleigh, Benfleet, Essex",SS7 4PL,Castle Point
35e718e5fbc6b534b9861c470c9ef9ce,Ampthill & District Rugby Union Football Club,"Dillingham Park, Woburn Street, Ampthill, Bedfordshire",MK45 2HX,Central Bedfordshire
5a6ba582080905c0ace518169e6c0e9a,Ampthill Town Cricket Club,"Cricket Ground, Woburn Road, Ampthill, Bedford",MK45 2HX,Central Bedfordshire
c2e81f4a00682895d0091640474a324c,Arlesey Town Football Club,"Arlesey Town Football Ground, Hitchin Road, Arlesey",SG15 6SE,Central Bedfordshire
9b15e8301bcc1459b2087cd6f80f44b3,B & G Catering Ltd,"Dunstable Downs Golf Club, Whipsnade Road, Kensworth, Beds",LU6 2NB,Central Bedfordshire
bcd1e2060a4646f9babffd69e08f4355,Baldock Town Football Club,"Roker Park, The Green, Stotfold, Hitchin",SG5 4DG,Central Bedfordshire
e38e55d7541861327a948ed5cc603764,Barton Bowls Club,"Barton-le-Clay Bowling Club, Sharpenhoe Road, Barton-le-Clay, Bedford",MK45 4SD,Central Bedfordshire
cd22d31400339c2a0984bf57ebbe1d83,Barton Rovers Football Club,"Sharpenhoe Road, Barton-le-Clay, Bedfordshire",MK45 4SD,Central Bedfordshire
5e584b20f2ca014aa3aadca2d66b1e6b,Biggleswade RUF & Associated Clubs,"The Clubhouse, Langford Road, Biggleswade",SG18 9RA,Central Bedfordshire
545bec8a0e09141b768f1ce9a8a5c7d8,Biggleswade United Football Club,"Biggleswade United Football Club, Fairfield Road, Biggleswade",SG18 0AA,Central Bedfordshire
c1b645cc8ec6b9fe58f47fe590cd4e03,Biggleswade United Working Mens Club,"10 Church Street, Biggleswade, Bedfordshire",SG18 0JS,Central Bedfordshire
d40303b802e2b2bf4eb165dd93694bff,Bird in Hand,"Bedford Road, Lower Stondon, Henlow",SG16 6EA,Central Bedfordshire
47b3a238b7093943a55b4b9cecd88ea2,Carpenters Arms,"Sundon Road, Harlington, Bedfordshire",LU5 6LS,Central Bedfordshire
5593514d1a6d5402ae04ad0f4782ef1d,Chalgrave Manor Golf Club,"Dunstable Road, Toddington, Bedfordshire",LU5 6JN,Central Bedfordshire
0ce500051caf7794251813cc295cd551,Club Cookies,"Unit 3 Grove Park, Court Drive, Dunstable, Bedfordshire",LU5 4GP,Central Bedfordshire
e2e02908961e113a32b19580fb6cda6f,Drover's Arms,"Flitwick Road, Steppingley, Bedfordshire",MK45 5BA,Central Bedfordshire
490a524624eb4cfc677f77450a060719,Dunstable Conservative Club,"49 High Street North, Dunstable",LU6 1JE,Central Bedfordshire
b45727be8a40c8b098aa47f329f410f1,Dunstable Rugby Union Football Club,"Bidwell Park, Bedford Road, Houghton Regis, Bedfordshire",LU5 6JW,Central Bedfordshire
68cb9cfdc13d3eb36b738f935f958e31,Dunstable Snooker Club,"Admiral Place, 152 High Street North, Dunstable, Bedfordshire",LU6 1LW,Central Bedfordshire
510e564b9d0c2a7157e696494a7e1532,Dunstable Town Cricket Club,"Lancot Park, Dunstable Road, Totternhoe, Dunstable",LU6 1QP,Central Bedfordshire
94ea2b4b8c2f54d1bd3450968f53d3c3,Elza Catering,"Cranfield Students' Association, Building 114, Cranfield University, College Road",MK43 0AL,Central Bedfordshire
a09c7a9dc185a74ce6fb43d62d07dde1,Flutters Leisure Ltd,"Bingo Hall, Station Road, Biggleswade, Bedfordshire",SG18 8AL,Central Bedfordshire
eb9f705bcffc3b51dc47ad9251f772d3,Flying Fox,"Sheep Lane, Potsgrove, Milton Keynes",MK17 9HD,Central Bedfordshire
eb2f2a936d84591423ed32b64fe63a20,Go Houghton,"Parkside Drive, Houghton Regis, Beds",LU5 5QN,Central Bedfordshire
f7797c6880664e421e6b7f0546cafa22,H Q Sports Bar,"Unit 5 & 6 Grove Park, Court Drive, Dunstable, Bedfordshire",LU5 4GP,Central Bedfordshire
816b52ff3766228e0d389c3c26da9400,Houghton Regis Memorial Hall,"The Green, Houghton Regis, Bedfordshire",LU5 5DX,Central Bedfordshire
d32c41330bc02cd1fe8e45ae87c336dc,John O'Gaunt Golf Club,"Golf Course, Sutton Park, Sutton, Sandy",SG19 2LY,Central Bedfordshire
7c2eeb0a2ab02d463ec10737cb603ba3,Jolly Coopers,"Wardhedges Road, Flitton, Bedford",MK45 5ED,Central Bedfordshire
73d56c93ec4dfaffb3c5f6e70d28d272,Leighton Buzzard Golf Club,"Plantation Road, Leighton Buzzard",LU7 3JF,Central Bedfordshire
7f3e2807d90ebc78b83778fbdab17842,Leighton Buzzard Rugby Club Ltd,"Leighton Road, Stanbridge, Leighton Buzzard",LU7 9HR,Central Bedfordshire
e3b35f080af9c3f170f7a90fbb458626,Live and Let Live (Hertfordshire) LLP,"Pegsdon Way, Pegsdon, Hitchin",SG5 3JX,Central Bedfordshire
ae99eceef1296537b029ae7f2280a76f,Longs Inn,"18 Bedford Street, Woburn, Milton Keynes",MK17 9QB,Central Bedfordshire
a81ddc46742afeea168a8fe8c2d862b5,Marston Club,"Station Road, Marston Moretaine, Bedfordshire",MK43 0PW,Central Bedfordshire
2fb3f6ae27743112132dd9a0a6a4f2ac,Noah's Ark,"Hillfoot Road, Shillington, Hitchin",SG5 3NS,Central Bedfordshire
834f2764b11a7c501cacff1fbe84c264,Pembroke Arms,"29 Hitchin Street, Biggleswade",SG18 8BE,Central Bedfordshire
a0a1e2cced037ccdbc07c8f047172320,Rising Sun,"11 Everton Road, Potton, Sandy",SG19 2PA,Central Bedfordshire
83bcc749fe6300998cd079316798cca2,Royal Oak,"Bedford Road, Barton-le-Clay, Bedfordshire",MK45 4JX,Central Bedfordshire
ea0c58bdc10a2b790090e85ed76d5a0b,South Bedfordshire Golf Club,"Warden Hill Road, Luton, Bedfordshire",LU2 7AE,Luton
64e98f5690164a0cdfb07894304614d5,Stewartby Water Sports Club Ltd,"The Club House, Stewartby Lake, Green Lane, Stewartby",MK43 9LY,Bedford
6bbd743127f4c3ef09b50cbd7c7adf8c,Stotfold Conservative Club,"93 Regent Street, Stotfold, Hitchin",SG5 4DZ,Central Bedfordshire
f574ccad1123f8ad6bae2f8d7407730c,Stotfold Football Club,"Roker Park, The Green, Stotfold, Hitchin",SG5 4DG,Central Bedfordshire
e9c8fcd9fe3047c6f59ff7d8d07fc4b5,Studham Sports & Social Club,"Clements End Road, Studham, Bedfordshire",LU6 2NG,Central Bedfordshire
7b00ef414ecef74aee5e8b32140168d3,The Admiral,"1 Broad Street, Clifton, Shefford",SG17 5RJ,Central Bedfordshire
243f2b72bab00923359c75ec6528e3da,The Anchor,"1 Dunstable Road, Tilsworth, Leighton Buzzard",LU7 9PU,Central Bedfordshire
7e74b92037e44ea8613e77a71ab9c70e,The Anchor,"10 The Square, Aspley Guise, Milton Keynes",MK17 8DF,Central Bedfordshire
84e5ebff4113d045b3256b3737e4c216,The Angel,"1 Luton Road, Toddington, Bedfordshire",LU5 6DE,Central Bedfordshire
07495b253472cc4308063dcabc9eea95,The Ashwell Arms,"12 Ashwell Street, Leighton Buzzard",LU7 1BG,Central Bedfordshire
dc978e58a73f054c29125ae2c79b2e22,The Axe & Compass,"23 Leighton Road, Heath And Reach, Bedfordshire",LU7 0AA,Central Bedfordshire
8241362d6f08815138ef7daa5b6eacc8,The Bald Buzzard,"6 Hockliffe Street, Leighton Buzzard",LU7 1HJ,Central Bedfordshire
453c5aa4a02762acb78bdc19a24bdd82,The Bank Bar & Kitchen,"The White Horse, 13 High Street North, Dunstable",LU6 1HX,Central Bedfordshire
76abf2d00f6a0901fcbe52fca5e1f14d,The Bell,"1 Station Road, Sandy",SG19 1AW,Central Bedfordshire
71c40434b198ae97b1df588911e5fdfe,The Bell,"2  Bedford Road, Marston Moretaine, Bedford",MK43 0ND,Central Bedfordshire
62d58c6216564b0fa9c4b3d13a85d445,The Bell,"4 Market Square, Toddington, Bedfordshire",LU5 6BP,Central Bedfordshire
5e739d6cb5577ab9325039f87705b466,The Bell,"Dunstable Road, Studham, Bedfordshire",LU6 2QG,Central Bedfordshire
f1b56d17ec93fcd6b8c1724fa38af114,The Bell,"High Street, Westoning, Bedfordshire",MK45 5JH,Central Bedfordshire
ccc501a4e19a1e4bd470bc13dc1c386f,The Bird in Hand,"219 High Street North, Dunstable",LU6 1AZ,Central Bedfordshire
f5f9e2d595750d7fdf1c8d12b59608b1,The Black Horse,"1 Bedford Street, Woburn, Milton Keynes",MK17 9QB,Central Bedfordshire
8d2df343e69256f2b17dfec806027209,The Black Horse,"Ireland, Shefford",SG17 5QL,Central Bedfordshire
725ca87629ad62a4d5d7531671827c0a,The Black Lion,"20 High Street, Leighton Buzzard",LU7 1EA,Central Bedfordshire
4f8c4bb1a105d8a574ec01597d45ac40,The Blackbirds,"High Street, Flitwick, Bedfordshire",MK45 1DX,Central Bedfordshire
b26ce54ffe6728e288fc761da3f7603f,The Brewery Tap,"14 Northbridge Street, Shefford",SG17 5DH,Central Bedfordshire
9bb064e75e5103071391f82cb8ad09d8,The Bull,"77 Bedford Road, Barton-le-Clay, Bedfordshire",MK45 4LL,Central Bedfordshire
5a0fdc0dfaac0d3ddb1a2f363389734e,The Bumble Bee,"Coniston Road, Flitwick, Bedfordshire",MK45 1QH,Central Bedfordshire
b51748fe49e6c54e947f2446ed4a1e68,The Chequers,"1 Luton Road, Caddington, Luton",LU1 4AF,Central Bedfordshire
17dff26fcf7a39282dc98a265b526717,The Chequers,"171 Sharpenhoe Road, Streatley, Bedfordshire",LU3 3PS,Central Bedfordshire
4931aac7a49429b3509d62e4e8c431af,The Chequers,"33 Queen Street, Stotfold, Bedfordshire",SG5 4NX,Central Bedfordshire
1def2f086a55de14c57d79ea5b5f1f1d,The Chequers,"43 High Street, Wrestlingworth, Sandy",SG19 2EP,Central Bedfordshire
484a8f4be3015811335d122ff5600524,The Chequers,"Ampthill Road, Houghton Conquest, Bedford",MK45 3JP,Central Bedfordshire
c8233013fd617b03e1a89df8531f73b0,The Chequers,"East End, Houghton Regis, Bedfordshire",LU5 5LB,Central Bedfordshire
7156618810b4838d7e9c3e923f17490e,The Chequers,"Park Road, Westoning, Bedfordshire",MK45 5LA,Central Bedfordshire
74c83e972d68d60f95f8a7a387955ee8,The Clay Pipe,"Appenine Way, Leighton Buzzard",LU7 3XZ,Central Bedfordshire
c9c3167b924dcfb0aad147cd2f7e3e8c,The Cock Inn (Broom) Ltd,"23 High Street, Broom, Biggleswade",SG18 9NA,Central Bedfordshire
21e55e68b940f589af883a790efbf2a5,The College Arms,"Building 33 Cranfield University, College Road, Cranfield, Bedfordshire",MK43 0AL,Central Bedfordshire
1dc53d0765b019ea6ba2802a72f7be9b,The Cornerstone,"1 High Street, Shefford, Bedfordshire",SG17 5DD,Central Bedfordshire
c1f0c8ac5641899366a133e7e977e639,The Cricketers,"Manor Road, Caddington, Bedfordshire",LU1 4EE,Central Bedfordshire
751ff049c609caa064790ec945700ec9,The Cross Keys,"13 High Street, Pulloxhill, Bedford",MK45 5HB,Central Bedfordshire
7529a5b4c74f61f9790f0d8315141711,The Cross Keys,"159 High Street, Cranfield, Bedford",MK43 0JB,Central Bedfordshire
e64055d6809d8b5bd78d792e908d9a52,The Cross Keys,"201 Castle Hill Road, Totternhoe, Bedfordshire",LU6 2DA,Central Bedfordshire
8f55609f6f4ab06fc7a7de099900fcd7,The Crown,"104 High Road, Shillington, Hitchin",SG5 3LP,Central Bedfordshire
f758dbda21db842e61d1087a1abc8837,The Crown,"2 High Street, Henlow",SG16 6BS,Central Bedfordshire
5c56c4afd044550baaf5b3bf54d3e6fe,The Crown,"2 Ickwell Road, Northill, Biggleswade",SG18 9AA,Central Bedfordshire
d1cad5a83de897e39615737735f995b7,The Crown,"9 High Street North, Dunstable, Bedfordshire",LU6 1HX,Central Bedfordshire
c1a2852375b94b5cfd78ba67add13e66,The Crown,"East End, Houghton Regis, Dunstable",LU5 5LB,Central Bedfordshire
c4069f4d4db9033bc9b3ee186e82fe44,The Crown,"Station Road, Flitwick, Bedfordshire",MK45 1LA,Central Bedfordshire
64889a2bd34f487ce7b4625dacb2a1ad,The Dog & Badger,"109 Clophill Road, Maulden, Bedfordshire",MK45 2AD,Central Bedfordshire
5d2103b0d710b08abd0ffb1aff6b60a1,The Dukes,"7-9 Leighton Road, Heath And Reach, Leighton Buzzard",LU7 0AA,Central Bedfordshire
10cd8b153994cb288e4f5eeb9fe9288e,The Engineers Arms,"68 High Street, Henlow",SG16 6AA,Central Bedfordshire
7fa07b0fe31d3d795de77e9d55efccc6,The Ewe & Lamb,"140 Luton Road, Dunstable, Bedfordshire",LU5 4LE,Central Bedfordshire
307a21020ed2112326c565c2a9152cb7,The Fancott Arms,"Fancott, Toddington, Bedfordshire",LU5 6HT,Central Bedfordshire
316419ec94baf669a29ffd19b731d612,The Farmers Boy,"216 Common Road, Kensworth, Bedfordshire",LU6 2PJ,Central Bedfordshire
7b24b605edc41c138d26a87b47febbc9,The First & Last,"Church Street, Dunstable, Bedfordshire",LU5 4HP,Central Bedfordshire
326f323dfa889cdb68c068a86bcba0ce,The Five Bells,"101 High Street, Henlow, Bedfordshire",SG16 6AE,Central Bedfordshire
1ccf0f7dbecf4325e426670b86cde345,The Five Bells,"The Five Bells, Station Road, Stanbridge, Leighton Buzzard",LU7 9JF,Central Bedfordshire
d613b46030abfdaac9ae94b9ef8be420,The Flitwick Club,"Ground Floor, 20 High Street, Flitwick, Bedfordshire",MK45 1DS,Central Bedfordshire
ed0967efd6233414451e9fda07c12bc6,The Flying Horse,"2 The Green, Clophill, Bedford",MK45 4AD,Central Bedfordshire
217c61065a47eece7a8000c895d66004,The Fox & Duck,"149 Arlesey Road, Stotfold, Hitchin",SG5 4HE,Central Bedfordshire
936b3689ba5997c87f63eeed21fba3a9,The French Horn,"Rectory Road, Steppingley, Bedfordshire",MK45 5AT,Central Bedfordshire
8a60f30c102120a2c1528ca2b3c35172,The Froth 'n' Elbow,"183 High Street South, Dunstable, Bedfordshire",LU6 3SJ,Central Bedfordshire
17c6eb27e7efdc1f95e0dcb0053cbbd1,The George Inn,"6 George Street, Maulden, Bedford",MK45 2DF,Central Bedfordshire
5949983eb6b000fa139afdca177aec00,The Glider,"65 Lowther Road, Dunstable",LU6 3NL,Central Bedfordshire
4d3006e8448392a2bc9b48adf8d1c15b,The Globe,"43 Winfield Street, Dunstable, Bedfordshire",LU6 1LS,Central Bedfordshire
642e090b21a2d02b19d23d32798b52f4,The Globe,"Globe Lane, Linslade, Leighton Buzzard",LU7 2TA,Central Bedfordshire
16402eec654f0ac5c0f727d457d28c25,The Golden Bell,"5 Church Square, Leighton Buzzard",LU7 1AE,Central Bedfordshire
22f08c3f5f08a5b5588ca4bbd43aa448,The Golden Lion,"22 Church Street, Clifton, Shefford",SG17 5ES,Central Bedfordshire
0596c45a8bbd27868e96fd266dac8870,The Golden Pheasant,"71 High Street, Biggleswade",SG18 0JH,Central Bedfordshire
8d838cbdaf455c4805c6dadbe95b1bb0,The Green Man,"Broom Road, Stanford, Biggleswade",SG18 9JD,Central Bedfordshire
225906505977c0bacaf1d0363309f858,The Green Man,"Church End, Eversholt, Bedfordshire",MK17 9DU,Central Bedfordshire
631287050f59bd49f7695997b87f5beb,The Green Man,"The Green, Clophill, Bedford",MK45 4AD,Central Bedfordshire
aee696e4c89cf523dab406d9cdb4f637,The Greyhound,"Northwood End Road, Haynes, Bedfordshire",MK45 3QD,Central Bedfordshire
73442747993020f8b12269f24e2f4365,The Greyhound (closed),"191-199 High Street South, Dunstable",LU6 3SJ,Central Bedfordshire
ef1adf16193e8d768c431fd2d7a29c08,The Griffin,"2 Station Road, Toddington, Bedfordshire",LU5 6BN,Central Bedfordshire
bde2ff46b562860992edf1694c34eaf0,The Halfway House,"350 Luton Road, Dunstable, Bedfordshire",LU5 4LL,Central Bedfordshire
590ea7408317900e2f2a87701434328d,The Hare,"10 Southcott Village, Linslade, Leighton Buzzard",LU7 2PR,Central Bedfordshire
1f4570793569dd288bb283a188bcea4c,The Hare & Hounds,"The Village, Old Warden, Bedfordshire",SG18 9HQ,Central Bedfordshire
2c6f43cdbbe6645facaac60413e56911,The Harvest Home,"Sundon Road, Houghton Regis, Bedfordshire",LU5 5NJ,Central Bedfordshire
99585c54a5cb12ed645a3f08497590c0,The Heath Inn,"76 Woburn Road, Heath And Reach, Leighton Buzzard",LU7 0AR,Central Bedfordshire
837cd36299eb4cc2c06d7ee111932ba4,The Hide,"2B Woburn Street, Ampthill, Bedford",MK45 2HP,Central Bedfordshire
febd366717c2f261518d11f0f2002ea6,The Horse & Jockey,"125 Watling Street, Caddington, Bedfordshire",LU6 3QP,Central Bedfordshire
